"created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
2020-09-04 17:17:33,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/LD9JqMr8WG","IFTTT",138,,,,FALSE,FALSE,0,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/EhFkpHlWkAAbW7U.jpg","https://t.co/LD9JqMr8WG","https://twitter.com/61streetpier/status/1301932425854038016/photo/1","photo","http://pbs.twimg.com/media/EhFkpHlWkAAbW7U.jpg","https://t.co/LD9JqMr8WG","https://twitter.com/61streetpier/status/1301932425854038016/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1301932425854038016","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-09-06 17:17:35,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/S4LtAQjYEd","IFTTT",138,,,,FALSE,FALSE,0,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/EhP31GnXgAISFM8.jpg","https://t.co/S4LtAQjYEd","https://twitter.com/61streetpier/status/1302657210057621504/photo/1","photo","http://pbs.twimg.com/media/EhP31GnXgAISFM8.jpg","https://t.co/S4LtAQjYEd","https://twitter.com/61streetpier/status/1302657210057621504/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1302657210057621504","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-09-02 17:17:25,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/h6zD7txltE","IFTTT",138,,,,FALSE,FALSE,1,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/Eg7RbtTXYAEUYQH.jpg","https://t.co/h6zD7txltE","https://twitter.com/61streetpier/status/1301207617315000321/photo/1","photo","http://pbs.twimg.com/media/Eg7RbtTXYAEUYQH.jpg","https://t.co/h6zD7txltE","https://twitter.com/61streetpier/status/1301207617315000321/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1301207617315000321","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-09-03 17:17:29,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/i2DMcKWepM","IFTTT",138,,,,FALSE,FALSE,0,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/EhAbCUxXsAAxBDV.jpg","https://t.co/i2DMcKWepM","https://twitter.com/61streetpier/status/1301570020204597249/photo/1","photo","http://pbs.twimg.com/media/EhAbCUxXsAAxBDV.jpg","https://t.co/i2DMcKWepM","https://twitter.com/61streetpier/status/1301570020204597249/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1301570020204597249","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-08-30 17:17:21,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/TTEjioxJ1N","IFTTT",138,,,,FALSE,FALSE,0,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/Egr0pbbXcAAXny0.jpg","https://t.co/TTEjioxJ1N","https://twitter.com/61streetpier/status/1300120436051718150/photo/1","photo","http://pbs.twimg.com/media/Egr0pbbXcAAXny0.jpg","https://t.co/TTEjioxJ1N","https://twitter.com/61streetpier/status/1300120436051718150/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1300120436051718150","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-09-01 17:19:06,"61streetpier","#pier #galveston #TX #Texas #gulfofmexico #fishing #dock #pierlife #Redfish #61stpier #61stpier #Galveston #TX #Texas #Fishing #Pier #dock https://t.co/GhAO6EZ5WS","IFTTT",138,,,,FALSE,FALSE,1,0,,,"pier galveston TX Texas gulfofmexico fishing dock pierlife Redfish 61stpier 61stpier Galveston TX Texas Fishing Pier dock",,,,,"http://pbs.twimg.com/media/Eg2IOfZWkAA5SSC.jpg","https://t.co/GhAO6EZ5WS","https://twitter.com/61streetpier/status/1300845651262144513/photo/1","photo","http://pbs.twimg.com/media/Eg2IOfZWkAA5SSC.jpg","https://t.co/GhAO6EZ5WS","https://twitter.com/61streetpier/status/1300845651262144513/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/61streetpier/status/1300845651262144513","61st Street Pier","Galveston, TX","We are a family friendly fishing pier out in the beautiful Gulf of Mexico.  We offer snacks, drinks, gifts, fishing, rod rentals, and a viewing deck.","http://t.co/zmtxC810Ip",FALSE,1077,467,29,30424,47,2010-12-01 23:39:56,FALSE,"http://t.co/zmtxC810Ip","http://www.61stpier.com",,"https://pbs.twimg.com/profile_banners/221913605/1416678995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536204833791803392/8IeBkY2P_normal.jpeg"
2020-09-04 03:52:39,"brokenreel23sgb","Mullet are everywhere on the beach and the fish are right behind them. Get out and fish!
#fishbites #northeastflorida #surffishing #speckledtrout #redfish #flounder

https://t.co/j8SHdSGu3c","Twitter Web App",189,,,,FALSE,FALSE,1,0,,,"fishbites northeastflorida surffishing speckledtrout redfish flounder",,"youtu.be/1n1a7CQxYE4","https://t.co/j8SHdSGu3c","https://youtu.be/1n1a7CQxYE4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brokenreel23sgb/status/1301729865511718914","spencer brogden","","Jesus lover,husband,father and fisherman.","https://t.co/5LC8uU7ejr",FALSE,139,797,1,3124,3040,2016-02-03 03:09:22,FALSE,"https://t.co/5LC8uU7ejr","https://www.youtube.com/user/brokenreel23",,"https://pbs.twimg.com/profile_banners/4873203238/1591273380",,"http://pbs.twimg.com/profile_images/1268518609707556864/uRipDo2Y_normal.jpg"
2020-09-01 03:17:26,"brokenreel23sgb","Get out and fish. Mullet are plentiful in the surf as well as the fish following them!
#speckledtrout #redfish #flounder #fishBites #northeastFlorida #surfFishing

https://t.co/q4jES9qtQM","Twitter Web App",187,,,,FALSE,FALSE,2,0,,,"speckledtrout redfish flounder fishBites northeastFlorida surfFishing",,"youtu.be/bdPD3nY3hqs","https://t.co/q4jES9qtQM","https://youtu.be/bdPD3nY3hqs",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brokenreel23sgb/status/1300633838574612480","spencer brogden","","Jesus lover,husband,father and fisherman.","https://t.co/5LC8uU7ejr",FALSE,139,797,1,3124,3040,2016-02-03 03:09:22,FALSE,"https://t.co/5LC8uU7ejr","https://www.youtube.com/user/brokenreel23",,"https://pbs.twimg.com/profile_banners/4873203238/1591273380",,"http://pbs.twimg.com/profile_images/1268518609707556864/uRipDo2Y_normal.jpg"
2020-09-08 03:16:43,"brokenreel23sgb","Surf fishing is still on fire. The mullet run brings about some of the best surf fishing of the year!  Whiting and pompano are biting as well!
#fishbites #northeastflorida #surffishing #speckledtrout #redfish #flounder #mullet #pompano #whiting

https://t.co/NFKLsmFWcO","Twitter Web App",269,,,,FALSE,FALSE,0,0,,,"fishbites northeastflorida surffishing speckledtrout redfish flounder mullet pompano whiting",,"youtu.be/UYXDFlwvb9E","https://t.co/NFKLsmFWcO","https://youtu.be/UYXDFlwvb9E",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brokenreel23sgb/status/1303170373102510080","spencer brogden","","Jesus lover,husband,father and fisherman.","https://t.co/5LC8uU7ejr",FALSE,139,797,1,3124,3040,2016-02-03 03:09:22,FALSE,"https://t.co/5LC8uU7ejr","https://www.youtube.com/user/brokenreel23",,"https://pbs.twimg.com/profile_banners/4873203238/1591273380",,"http://pbs.twimg.com/profile_images/1268518609707556864/uRipDo2Y_normal.jpg"
2020-09-08 02:00:30,"TheHammieLife","Hey y’all! If you didn’t get a chance to #watch our #premiere on #YouTube yesterday here’s the #link ! 

https://t.co/iyvmj3NY1T

Check out our 7 #snook #catchandrelease ! Most #snook we’ve caught in a #row! #snook #fishing #tarpon #redfish #catchandrelease #fish #snookfishing https://t.co/dMXfAN51Vf","Twitter for iPhone",277,,,,FALSE,FALSE,0,0,,,"watch premiere YouTube link snook catchandrelease snook row snook fishing tarpon redfish catchandrelease fish snookfishing",,"youtu.be/cgr8SsJGRwo","https://t.co/iyvmj3NY1T","https://youtu.be/cgr8SsJGRwo","http://pbs.twimg.com/ext_tw_video_thumb/1303151140914311169/pu/img/xMViGYnsw7tZy7hi.jpg","https://t.co/dMXfAN51Vf","https://twitter.com/TheHammieLife/status/1303151194282622976/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1303151140914311169/pu/img/xMViGYnsw7tZy7hi.jpg","https://t.co/dMXfAN51Vf","https://twitter.com/TheHammieLife/status/1303151194282622976/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheHammieLife/status/1303151194282622976","The Hammie Life","SouthWest Florida","We are #thehammielife ! We are adventure #addicts, laugh enthusiasts, and #fishing maniacs! #thehammielife #bassfishing","https://t.co/00hfgcSveg",FALSE,12,47,0,6,9,2020-08-25 15:12:35,FALSE,"https://t.co/00hfgcSveg","https://www.youtube.com/channel/UCoEBh0i6LV0xIhtx-uszfNQ",,"https://pbs.twimg.com/profile_banners/1298277050646777862/1598405874",,"http://pbs.twimg.com/profile_images/1298277147820384257/dr6FK8hD_normal.jpg"
2020-09-06 22:42:40,"TheHammieLife","Y’all we are #LIVE!!! Check out our new #YouTube Vid! We took two days to go #snook #fishing and we’re NOT disappointed! We caught #giants and do #catchandrelease ! 

https://t.co/iyvmj3NY1T

#snook #fishing #tarpon #redfish #catchandrelease #fish #snookfishing #florida #bass https://t.co/Hqe1MRcYjK","Twitter for iPhone",276,,,,FALSE,FALSE,0,1,,,"LIVE YouTube snook fishing giants catchandrelease snook fishing tarpon redfish catchandrelease fish snookfishing florida bass",,"youtu.be/cgr8SsJGRwo","https://t.co/iyvmj3NY1T","https://youtu.be/cgr8SsJGRwo","http://pbs.twimg.com/media/EhRCO6DWoAIJVLU.jpg","https://t.co/Hqe1MRcYjK","https://twitter.com/TheHammieLife/status/1302739019554586631/photo/1","photo","http://pbs.twimg.com/media/EhRCO6DWoAIJVLU.jpg","https://t.co/Hqe1MRcYjK","https://twitter.com/TheHammieLife/status/1302739019554586631/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheHammieLife/status/1302739019554586631","The Hammie Life","SouthWest Florida","We are #thehammielife ! We are adventure #addicts, laugh enthusiasts, and #fishing maniacs! #thehammielife #bassfishing","https://t.co/00hfgcSveg",FALSE,12,47,0,6,9,2020-08-25 15:12:35,FALSE,"https://t.co/00hfgcSveg","https://www.youtube.com/channel/UCoEBh0i6LV0xIhtx-uszfNQ",,"https://pbs.twimg.com/profile_banners/1298277050646777862/1598405874",,"http://pbs.twimg.com/profile_images/1298277147820384257/dr6FK8hD_normal.jpg"
2020-09-08 01:22:22,"WhiteBuffaloOut","<U+0001F4AF><U+0001F4AF><U+0001F4AF> Alec and his buddy from Ohio did a lil fishing down in Mississippi.  As you can see, the trip was a great success!  Thank you Alec for sharing <U+0001F918><U+0001F918><U+0001F918> #whitebuffalooutdoors #redfish #blacktipshark #fishing #Mississippi https://t.co/Q8bOAIKp6Y","Twitter for Android",218,,,,FALSE,FALSE,4,1,,,"whitebuffalooutdoors redfish blacktipshark fishing Mississippi",,,,,"http://pbs.twimg.com/media/EhWwXtuWsAAAy0P.jpg","https://t.co/Q8bOAIKp6Y","https://twitter.com/WhiteBuffaloOut/status/1303141596641329152/photo/1","photo","http://pbs.twimg.com/media/EhWwXtuWsAAAy0P.jpg http://pbs.twimg.com/media/EhWwYB4XkAAjOSb.jpg","https://t.co/Q8bOAIKp6Y https://t.co/Q8bOAIKp6Y","https://twitter.com/WhiteBuffaloOut/status/1303141596641329152/photo/1 https://twitter.com/WhiteBuffaloOut/status/1303141596641329152/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WhiteBuffaloOut/status/1303141596641329152","WhiteBuffaloOutdoors","Iowa, USA","HUNT x FISH x TRAP | America's #1 Outdoor Community!","https://t.co/qZf3atCHdL",FALSE,1243,3597,3,598,206,2017-02-25 22:10:41,FALSE,"https://t.co/qZf3atCHdL","http://www.whitebuffalooutdoors.com",,"https://pbs.twimg.com/profile_banners/835613011759022080/1579493586","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1206102161903497216/TZ6-5V7S_normal.jpg"
2020-09-07 23:01:29,"FlyFishRockport","Cole was nice enough to bring Meagan down to the coast for her birthday. Great fish for her on the topwater. And happy birthday Meagan! #redfish #rockporttx #texas #flyfishrockport @ Rockport, Texas https://t.co/LMBKZEnmLv","Instagram",222,,,,FALSE,FALSE,0,0,,,"redfish rockporttx texas flyfishrockport",,"instagram.com/p/CE2l7VaHFzN/…","https://t.co/LMBKZEnmLv","https://www.instagram.com/p/CE2l7VaHFzN/?igshid=az1y3t0f4o8x",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FlyFishRockport/status/1303106142223167494","Fly Fish Rockport","Rockport, TX","Fly Fish Rockport is Texas' premier saltwater fly fishing guide service for redfish near Rockport, TX.","http://t.co/4jowgEC2f0",FALSE,322,339,9,987,51,2015-06-16 15:38:26,FALSE,"http://t.co/4jowgEC2f0","http://www.flyfishrockport.com",,"https://pbs.twimg.com/profile_banners/3246930290/1434469485","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/610979427623702528/aZaM-7X__normal.png"
2020-09-07 18:17:06,"waderdave","Pulled this 26” red out of the salad in less than a foot of water using old reliable - 1/2 oz Gold Johnson Weedless Spoon.  #wadefishing #flatsfishing #saltwaterfishing #snook #seatrout #redfish #gatortrout… https://t.co/HKqGAFMOWF","Instagram",231,,,,FALSE,FALSE,0,0,,,"wadefishing flatsfishing saltwaterfishing snook seatrout redfish gatortrout",,"instagram.com/p/CE2FYT_gvmP/…","https://t.co/HKqGAFMOWF","https://www.instagram.com/p/CE2FYT_gvmP/?igshid=nze96g1fx6bu",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/4ad609c5e10fc033.json","Tarpon Springs","Tarpon Springs, FL","city","United States","US","28.1462 -82.7566","-82.7566 28.1462","-82.8069949 -82.718876 -82.718876 -82.8069949 28.118339 28.118339 28.173326 28.173326","https://twitter.com/waderdave/status/1303034576521097217","David Ulgenalp","Tarpon Springs, FL","Over 40 years of experience wading Florida's flats, beaches and bays.  Guiding and teaching wade fisherman where, when and how to catch fish since 2001.","https://t.co/Q2eOhkrRZs",FALSE,45,27,0,252,2,2011-09-12 14:59:08,FALSE,"https://t.co/Q2eOhkrRZs","http://www.wadersguide.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1539888320/Twitter_Photo_normal.jpg"
2020-09-07 17:05:39,"CaptWesNelson","Fun few days of fishing! #redfish #mangrovesnapper #destin #30a https://t.co/GAGuRDB5fu @ Destin, Florida https://t.co/lqRyJMKDae","Instagram",129,,,,FALSE,FALSE,0,0,,,"redfish mangrovesnapper destin 30a",,"DestinBayFishing.com instagram.com/p/CE19NGVj0gp/…","https://t.co/GAGuRDB5fu https://t.co/lqRyJMKDae","http://DestinBayFishing.com https://www.instagram.com/p/CE19NGVj0gp/?igshid=1bw7zcanney7z",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/18a461be4c0c2033.json","Destin","Destin, FL","city","United States","US","30.3896 -86.4834","-86.4834 30.3896","-86.5157712 -86.39721 -86.39721 -86.5157712 30.37865 30.37865 30.4177057 30.4177057","https://twitter.com/CaptWesNelson/status/1303016594147340288","Wes Nelson","Niceville, FL","Faith, Family, Friends, Fishing","https://t.co/5fN4Pt3Ktv",FALSE,130,111,0,579,888,2013-01-09 03:13:31,FALSE,"https://t.co/5fN4Pt3Ktv","http://destinbayfishing.com",,"https://pbs.twimg.com/profile_banners/1072688900/1434934062","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/700865088115310593/kedXwR-e_normal.jpg"
2020-09-07 16:52:23,"Vogt20","Labor Day sesh <U+0001F919><U+0001F3FD> @VoidTheMag @GoPro @RealSaltLife

#WillVogtPhotography #JaxBeach #Florida #Fishing #RedDrum #RedFish #PennFishing https://t.co/ZplD6Y87Ff","Twitter for iPhone",131,,,,FALSE,FALSE,15,1,,,"WillVogtPhotography JaxBeach Florida Fishing RedDrum RedFish PennFishing",,,,,"http://pbs.twimg.com/media/EhU7pJ6WkAIfp41.jpg","https://t.co/ZplD6Y87Ff","https://twitter.com/Vogt20/status/1303013255493844992/photo/1","photo","http://pbs.twimg.com/media/EhU7pJ6WkAIfp41.jpg http://pbs.twimg.com/media/EhU7pJ5WkAMt-0U.jpg","https://t.co/ZplD6Y87Ff https://t.co/ZplD6Y87Ff","https://twitter.com/Vogt20/status/1303013255493844992/photo/1 https://twitter.com/Vogt20/status/1303013255493844992/photo/1",,"x334173275 x32340023 x113479493","VoidTheMag GoPro RealSaltLife","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Vogt20/status/1303013255493844992","Will Vogt","Jacksonville Beach, FL","• Fish • Surf • Photography • Instagram: wvogt12 @VoidTheMag #WillVogtPhotography #VoidLive","https://t.co/d2ub7abbDw",FALSE,375,339,7,5150,9531,2009-05-04 01:05:49,FALSE,"https://t.co/d2ub7abbDw","http://www.facebook.com/WVogtPhotography",,"https://pbs.twimg.com/profile_banners/37553271/1567293529","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1203839339232407554/XTomNlDc_normal.jpg"
2020-09-06 16:23:55,"Vogt20","September sessions <U+0001F342><U+0001F437><U+0001F3A3> @VoidTheMag @GoPro @RealSaltLife

#WillVogtPhotography #JaxBeach #Florida #Fishing #RedDrum #RedFish #PennFishing https://t.co/llTAwOA2pJ","Twitter for iPhone",136,,,,FALSE,FALSE,1,0,,,"WillVogtPhotography JaxBeach Florida Fishing RedDrum RedFish PennFishing",,,,,"http://pbs.twimg.com/media/EhPriX0X0AAeCwm.jpg","https://t.co/llTAwOA2pJ","https://twitter.com/Vogt20/status/1302643702058356736/photo/1","photo","http://pbs.twimg.com/media/EhPriX0X0AAeCwm.jpg http://pbs.twimg.com/media/EhPriXzWoAA-q1e.jpg","https://t.co/llTAwOA2pJ https://t.co/llTAwOA2pJ","https://twitter.com/Vogt20/status/1302643702058356736/photo/1 https://twitter.com/Vogt20/status/1302643702058356736/photo/1",,"x334173275 x32340023 x113479493","VoidTheMag GoPro RealSaltLife","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Vogt20/status/1302643702058356736","Will Vogt","Jacksonville Beach, FL","• Fish • Surf • Photography • Instagram: wvogt12 @VoidTheMag #WillVogtPhotography #VoidLive","https://t.co/d2ub7abbDw",FALSE,375,339,7,5150,9531,2009-05-04 01:05:49,FALSE,"https://t.co/d2ub7abbDw","http://www.facebook.com/WVogtPhotography",,"https://pbs.twimg.com/profile_banners/37553271/1567293529","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1203839339232407554/XTomNlDc_normal.jpg"
2020-09-06 19:30:09,"AlwaysBOutdoors","Looking for giant #redfish on topwater? Look no further than #PanamaCityBeach. <U+0001F3DD> #CTStopred #CTSOD4 https://t.co/OhIfMrPU19 https://t.co/z17UqzahLm","CoSchedule",123,,,,FALSE,FALSE,1,0,,,"redfish PanamaCityBeach CTStopred CTSOD4",,"bit.ly/2IRlsEq","https://t.co/OhIfMrPU19","http://bit.ly/2IRlsEq","http://pbs.twimg.com/media/EhQWK75WsAAaIOJ.jpg","https://t.co/z17UqzahLm","https://twitter.com/AlwaysBOutdoors/status/1302690570993795078/photo/1","photo","http://pbs.twimg.com/media/EhQWK75WsAAaIOJ.jpg","https://t.co/z17UqzahLm","https://twitter.com/AlwaysBOutdoors/status/1302690570993795078/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlwaysBOutdoors/status/1302690570993795078","Outdoors.com","Atlanta, GA","The Premier Website for every outdoor lifestyle: Fishing, Hiking, Kayaking, Off-Road, Camping + more. <U+0001F3A3><U+0001F6A3><U+0001F3FB><U+26FA><U+FE0F><U+0001F3D5><U+26F4><U+26F5><U+FE0F><U+2693><U+FE0F>","https://t.co/afwfwhrTpL",FALSE,497,94,8,10902,209,2018-02-22 21:14:45,FALSE,"https://t.co/afwfwhrTpL","https://www.outdoors.com/",,"https://pbs.twimg.com/profile_banners/966783341658824704/1526932902","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/998656705989767168/Yn_iVNyG_normal.jpg"
